participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,93679,93679,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",College (undergraduate),254233,254233,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,Yes,254233,254233,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",10,254233,254233,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",C,254233,254233,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,254233,254233,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",College (undergraduate),119595,119595,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,Yes,119595,119595,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",5 years,119595,119595,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",A,119595,119595,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,119595,119595,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",NA,125071,125071,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,No,125071,125071,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",N/A,125071,125071,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",NA,125071,125071,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",NA,125071,125071,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",College (undergraduate),210575,210575,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,Yes,210575,210575,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",4 years ago,210575,210575,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",B,210575,210575,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,210575,210575,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",College (undergraduate),60553,60553,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,Yes,60553,60553,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",20,60553,60553,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",I don't remember,60553,60553,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,60553,60553,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",Graduate school,85030,85030,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,Yes,85030,85030,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",Currently,85030,85030,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",A,85030,85030,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",5 or more,85030,85030,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",NA,88446,88446,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,No,88446,88446,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",NA,88446,88446,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",NA,88446,88446,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,88446,88446,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",NA,59650,59650,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,No,59650,59650,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",NA,59650,59650,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",NA,59650,59650,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",NA,59650,59650,completed,100
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",College (undergraduate),93637,93637,completed,100
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,Yes,93637,93637,completed,100
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",4 years ago,93637,93637,completed,100
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",A,93637,93637,completed,100
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,93637,93637,completed,100
69b64051157b8364c2a0afa6,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-level,"If yes, what is the highest level of a statistics class you have taken?",High school,46750,46750,completed,100
69b64051157b8364c2a0afa6,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-taken,Have you ever taken a statistics class?,No,46750,46750,completed,100
69b64051157b8364c2a0afa6,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",NA,46750,46750,completed,100
69b64051157b8364c2a0afa6,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-grade,"If yes, what grade did you get in the class?",B,46750,46750,completed,100
